,,JAVA,CLASSES,PKG,BWR,SAR,FANIN,FANOUT,CC,CCM,CCS,EC,KNTS,NPATH,NPLOG,PL,LOC,DLOC,ELOC,CLOC,BL,NV,AM,NPRM,NPM,PM,LM,STMT,DSTMT,ESTMT,CCR,WMC,NOC,DIT,LCOM,CBO,RFC,NIV,questions
2014,8,0.0,0.0,0.0,7.850825790054807e-05,0.8087578414673363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4344087896598263,0.6283390104892846,0.6437290604324648,0.5646744161924545,0.20267047399176877,0.36247170177627974,0.5030462058453506,1.0,1.0,0.0,0.4842810929861047,0.6119780529373012,0.7439961904949526,0.8512674022342659,0.6928110792696116,0.46118488737013597,0.6079132971593896,0.0,0.0,0.9898230624578792,0.7883031950678192,1.0,0.6976511377426303,0.0
2014,9,0.39999999999999997,0.3266423357664233,0.47058823529411775,0.00011164876768719367,0.9233889019333273,0.3793673608035283,0.3430634997185393,0.3633035266617353,0.36805152597258617,0.37168277913800335,0.3091904567879203,0.31227771636557333,0.34654144207676,0.7014621562156588,0.8803967560017525,1.0,0.8848960183048997,1.0,0.7346804416084273,0.7771821449215419,1.0,0.671294528330194,0.6655410588720612,0.5870307791025423,0.9832785087719298,0.9643192848510416,0.9696107972138777,0.9943848336167337,0.9389322634280346,0.7992524496585828,0.9853498706333014,0.0,0.08892894985933243,0.9792472709254072,1.0,0.671294528330194,0.9759031684927452,0.0
2014,10,0.39999999999999997,0.31021897810218974,0.47058823529411775,0.000184193198190296,1.0,0.3511516910022419,0.31811001138790473,0.33305748903227433,0.3371022176439498,0.34129558528029186,0.2769590707132409,0.28624661562812725,0.31494506803716577,0.6447638668953318,0.9904230341475468,0.9801569151985988,0.8742731041064031,0.9660446543303163,0.9960751544616635,0.9196394621028524,0.9833628153077683,0.2953414087920807,0.5760284391846211,0.7512999730437896,1.0,1.0,0.9542141399512281,0.9364684032064674,0.9439745536037016,1.0,1.0,0.0,0.18947510632233858,1.0,0.9865078955637576,0.2953414087920807,1.0,0.0
2014,11,0.39999999999999997,0.31021897810218974,0.47058823529411775,0.00019147826267621728,0.9876054956888006,0.3592160214402956,0.31932707189895426,0.33305748903227433,0.3371022176439498,0.34129558528029175,0.2769590707132408,0.28624661562812714,0.31494506803716565,0.6447638668953318,0.9987230712196724,0.977961631391547,1.0,0.9625351756503645,1.0,1.0,0.9833628153077683,0.2953414087920807,0.5760284391846211,0.7512999730437894,1.0,1.0,1.0,1.0,1.0,0.9984765622257643,1.0,0.0,0.1894751063223417,0.9999999999999994,0.9609194216329545,0.2953414087920807,1.0,0.0
2014,12,0.39999999999999997,0.31021897810218974,0.47058823529411775,0.00019147826267621728,0.9876054956888006,0.3592160214402956,0.31932707189895426,0.33305748903227433,0.3371022176439498,0.34129558528029175,0.2769590707132408,0.28624661562812714,0.31494506803716565,0.6447638668953318,0.9987230712196724,0.977961631391547,1.0,0.9625351756503645,1.0,1.0,0.9833628153077683,0.2953414087920807,0.5760284391846211,0.7512999730437894,1.0,1.0,1.0,1.0,1.0,0.9984765622257643,1.0,0.0,0.1894751063223417,0.9999999999999994,0.9609194216329545,0.2953414087920807,1.0,0.0
2015,1,0.39999999999999997,0.31021897810218974,0.47058823529411775,0.00019147826267621728,0.9876054956888006,0.3592160214402956,0.31932707189895426,0.33305748903227433,0.3371022176439498,0.34129558528029175,0.2769590707132408,0.28624661562812714,0.31494506803716565,0.6447638668953318,0.9987230712196724,0.977961631391547,1.0,0.9625351756503645,1.0,1.0,0.9833628153077683,0.2953414087920807,0.5760284391846211,0.7512999730437894,1.0,1.0,1.0,1.0,1.0,0.9984765622257643,1.0,0.0,0.1894751063223417,0.9999999999999994,0.9609194216329545,0.2953414087920807,1.0,0.0
2015,2,0.39999999999999997,0.31021897810218974,0.47058823529411775,0.00019147826267621728,0.9876692168340061,0.36038901495855796,0.31932707189895426,0.33305748903227433,0.3371022176439498,0.34129558528029175,0.2769590707132408,0.28624661562812714,0.31494506803716565,0.6447638668953318,1.0,0.9804705271710348,1.0,0.9665460084274536,1.0,1.0,0.9833628153077683,0.2953414087920807,0.5760284391846211,0.7512999730437894,1.0,1.0,1.0,1.0,1.0,0.9984765622257643,1.0,0.0,0.1894751063223417,0.9999999999999994,0.9609194216329545,0.2953414087920807,1.0,0.0
2015,3,0.39999999999999997,0.31021897810218974,0.47058823529411775,0.00019147826267621728,0.9876692168340061,0.36038901495855796,0.31932707189895426,0.33305748903227433,0.3371022176439498,0.34129558528029175,0.2769590707132408,0.28624661562812714,0.31494506803716565,0.6447638668953318,1.0,0.9804705271710348,1.0,0.9665460084274536,1.0,1.0,0.9833628153077683,0.2953414087920807,0.5760284391846211,0.7512999730437894,1.0,1.0,1.0,1.0,1.0,0.9984765622257643,1.0,0.0,0.1894751063223417,0.9999999999999994,0.9609194216329545,0.2953414087920807,1.0,0.041666666666666664
2015,4,0.39999999999999997,0.31021897810218974,0.47058823529411775,0.00019147826267621728,0.9876692168340061,0.36038901495855796,0.31932707189895426,0.33305748903227433,0.3371022176439498,0.34129558528029175,0.2769590707132408,0.28624661562812714,0.31494506803716565,0.6447638668953318,1.0,0.9804705271710348,1.0,0.9665460084274536,1.0,1.0,0.9833628153077683,0.2953414087920807,0.5760284391846211,0.7512999730437894,1.0,1.0,1.0,1.0,1.0,0.9984765622257643,1.0,0.0,0.1894751063223417,0.9999999999999994,0.9609194216329545,0.2953414087920807,1.0,0.041666666666666664
2015,5,0.39999999999999997,0.31021897810218974,0.47058823529411775,0.00019147826267621728,0.9876692168340061,0.36038901495855796,0.31932707189895426,0.33305748903227433,0.3371022176439498,0.34129558528029175,0.2769590707132408,0.28624661562812714,0.31494506803716565,0.6447638668953318,1.0,0.9804705271710348,1.0,0.9665460084274536,1.0,1.0,0.9833628153077683,0.2953414087920807,0.5760284391846211,0.7512999730437894,1.0,1.0,1.0,1.0,1.0,0.9984765622257643,1.0,0.0,0.1894751063223417,0.9999999999999994,0.9609194216329545,0.2953414087920807,1.0,0.041666666666666664
